[]
Data for benchmarking generated
Benchmarking completed
Ordered Positives Generator
Ordered Pair Select  
List A size:        1000 	 List B size:        1000
         0.004427300 ; 0.00002 ; 1.036
         0.004418000 ; 0.00001 ; 1.033
List A size:        2000 	 List B size:        4000
         0.006156800 ; 0.00008 ; 1.012
         0.006075300 ; 0.00002 ; 0.999
         0.006941800 ; 0.00237 ; 1.141
         0.006104700 ; 0.00005 ; 1.004
         0.006164400 ; 0.00010 ; 1.013
         0.006167100 ; 0.00005 ; 1.014
         0.006392500 ; 0.00057 ; 1.051
         0.006920200 ; 0.00242 ; 1.138
         0.006104400 ; 0.00008 ; 1.003
         0.006083400 ; 0.00006 ; 1.000
         0.006189600 ; 0.00008 ; 1.017
         0.006925000 ; 0.00232 ; 1.138
         0.006147000 ; 0.00005 ; 1.010
         0.006122500 ; 0.00001 ; 1.006
         0.006115800 ; 0.00006 ; 1.005
         0.006847000 ; 0.00236 ; 1.126
         0.006113000 ; 0.00008 ; 1.005
         0.006074000 ; 0.00005 ; 0.998
         0.006116800 ; 0.00006 ; 1.005
         0.006119300 ; 0.00006 ; 1.006
List A size:        2000 	 List B size:         500
         0.002755300 ; 0.00004 ; 0.860
         0.003476000 ; 0.00226 ; 1.085
         0.002718400 ; 0.00002 ; 0.849
         0.002722600 ; 0.00001 ; 0.850
         0.003029000 ; 0.00061 ; 0.946
         0.002750000 ; 0.00002 ; 0.859
         0.002831700 ; 0.00011 ; 0.884
         0.003067900 ; 0.00033 ; 0.958
         0.002855800 ; 0.00019 ; 0.892
         0.003202700 ; 0.00049 ; 1.000
         0.002922200 ; 0.00021 ; 0.912
         0.002990100 ; 0.00027 ; 0.934
         0.002825900 ; 0.00020 ; 0.882
         0.002955800 ; 0.00030 ; 0.923
         0.003424500 ; 0.00220 ; 1.069
         0.002791300 ; 0.00004 ; 0.872
         0.003057700 ; 0.00022 ; 0.955
         0.003236200 ; 0.00058 ; 1.010
         0.003081300 ; 0.00021 ; 0.962
         0.003084900 ; 0.00027 ; 0.963
List A size:        4000 	 List B size:        4000
         0.010407200 ; 0.00044 ; 0.941
         0.010484100 ; 0.00265 ; 0.948
         0.009326600 ; 0.00012 ; 0.843
         0.009332600 ; 0.00031 ; 0.844
         0.010019800 ; 0.00244 ; 0.906
         0.010763200 ; 0.00066 ; 0.973
         0.010923500 ; 0.00214 ; 0.987
         0.009140200 ; 0.00016 ; 0.826
         0.009813800 ; 0.00073 ; 0.887
         0.011062300 ; 0.00267 ; 1.000
         0.010146800 ; 0.00073 ; 0.917
         0.010204200 ; 0.00064 ; 0.922
         0.010874500 ; 0.00273 ; 0.983
         0.010524200 ; 0.00093 ; 0.951
         0.010808500 ; 0.00290 ; 0.977
         0.010323700 ; 0.00162 ; 0.933
         0.009818300 ; 0.00097 ; 0.888
         0.009879100 ; 0.00223 ; 0.893
         0.009095000 ; 0.00017 ; 0.822
         0.009037000 ; 0.00017 ; 0.817
List A size:        4000 	 List B size:         500
         0.005774400 ; 0.00229 ; 1.124
         0.004994400 ; 0.00004 ; 0.972
         0.005047700 ; 0.00009 ; 0.983
         0.004994000 ; 0.00002 ; 0.972
         0.005039100 ; 0.00012 ; 0.981
         0.004959900 ; 0.00014 ; 0.966
         0.004998100 ; 0.00030 ; 0.973
         0.005703500 ; 0.00238 ; 1.111
         0.004880600 ; 0.00004 ; 0.950
         0.005135900 ; 0.00055 ; 1.000
